1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
b4178	NsrR	nsrR	b2709	norR	-	Weak
b4178	NsrR	nsrR	b1654	grxD	-	Weak
b4178	NsrR	nsrR	b2364	dsdC	-	Weak
b4178	NsrR	nsrR	b4417	rybB	-	Weak
b4178	NsrR	nsrR	b0353	mhpT	-	Weak
b4178	NsrR	nsrR	b0872	hcr	-	Confirmed
b4178	NsrR	nsrR	b0873	hcp	-	Confirmed
b4178	NsrR	nsrR	b1384	feaR	-	Weak
b4178	NsrR	nsrR	b1655	mepH	-	Weak
b4178	NsrR	nsrR	b1679	sufE	-	Weak
b4178	NsrR	nsrR	b1680	sufS	-	Weak
b4178	NsrR	nsrR	b1681	sufD	-	Weak
b4178	NsrR	nsrR	b1682	sufC	-	Weak
b4178	NsrR	nsrR	b1683	sufB	-	Weak
b4178	NsrR	nsrR	b1781	yeaE	-	Weak
b4178	NsrR	nsrR	b1796	yoaG	-	Weak
b4178	NsrR	nsrR	b1797	yeaR	-	Weak
b4178	NsrR	nsrR	b1920	tcyJ	-	Strong
b4178	NsrR	nsrR	b2717	hycI	-	Weak
b4178	NsrR	nsrR	b4404	wecF	-	Weak
b4178	NsrR	nsrR	b4209	ytfE	-	Confirmed
b4178	NsrR	nsrR	b4249	bdcA	-	Weak
b4178	NsrR	nsrR	b1385	feaB	-	Weak
b4260	PepA	pepA	b0032	carA	-	Strong
b4260	PepA	pepA	b0033	carB	-	Strong
b4260	PepA	pepA	b4260	pepA	-	Strong
b2714	AscG	ascG	b2716	ascB	-	Confirmed
b2714	AscG	ascG	b2715	ascF	-	Confirmed
b2714	AscG	ascG	b0473	htpG	-	Strong
b2714	AscG	ascG	b0330	prpR	-	Confirmed
b2714	AscG	ascG	b0820	ybiT	-	Strong
b1508	HipB	hipB	b1508	hipB	-	Confirmed
b1508	HipB	hipB	b1507	hipA	-	Confirmed
b1508	HipB	hipB	b2783	mazE	-	Strong
b1508	HipB	hipB	b2784	relA	-	Strong
b1508	HipB	hipB	b2782	mazF	-	Strong
b1508	HipB	hipB	b3081	fadH	-	Strong
b1508	HipB	hipB	b2451	eutA	-	Strong
b1508	HipB	hipB	b2452	eutH	-	Strong
b1384	FeaR	feaR	b1386	tynA	+	Confirmed
b1384	FeaR	feaR	b1385	feaB	+	Confirmed
b1570	DicA	dicA	b1570	dicA	+	Confirmed
b1570	DicA	dicA	b1575	dicB	-	Weak
b1570	DicA	dicA	b1569	dicC	-	Confirmed
b1570	DicA	dicA	b1576	ydfD	-	Weak
b1570	DicA	dicA	b1577	ydfE	-	Weak
b1570	DicA	dicA	b1567	ydfW	-	Confirmed
b1570	DicA	dicA	b1568	ydfX	-	Confirmed
b1570	DicA	dicA	b1578	insD7	-	Weak
b1570	DicA	dicA	b1579	intQ	-	Weak
b0435	BolA	bolA	b4150	ampC	+	Weak
b0435	BolA	bolA	b4150	ampC	-	Weak
b0435	BolA	bolA	b0839	dacC	+	Weak
b0435	BolA	bolA	b0839	dacC	-	Weak
b0435	BolA	bolA	b4320	fimH	+	Weak
b0435	BolA	bolA	b3251	mreB	-	Strong
b0435	BolA	bolA	b3250	mreC	-	Strong
b0435	BolA	bolA	b3249	mreD	-	Strong
b0435	BolA	bolA	b1042	csgA	+	Weak
b0435	BolA	bolA	b1037	csgG	+	Weak
b0435	BolA	bolA	b1038	csgF	+	Weak
b0435	BolA	bolA	b1039	csgE	+	Weak
b0435	BolA	bolA	b1040	csgD	+	Weak
b2697	AlaS	alaS	b2697	alaS	-	Confirmed
b3501	ArsR	arsR	b3501	arsR	-	Strong
b3501	ArsR	arsR	b3502	arsB	-	Strong
b3501	ArsR	arsR	b3503	arsC	-	Strong
b0069	SgrR	sgrR	b0066	thiQ	-	Confirmed
b0069	SgrR	sgrR	b0067	thiP	-	Confirmed
b0069	SgrR	sgrR	b0068	thiB	-	Confirmed
b0069	SgrR	sgrR	b0070	setA	+	Confirmed
b0069	SgrR	sgrR	b0069	sgrR	-	Confirmed
b0069	SgrR	sgrR	b4762	sroA	-	Confirmed
b0069	SgrR	sgrR	b4577	sgrS	+	Confirmed
b0069	SgrR	sgrR	b2379	alaC	+	Strong
b0069	SgrR	sgrR	b4662	sgrT	+	Confirmed
b2105	RcnR	rcnR	b2105	rcnR	-	Strong
b2105	RcnR	rcnR	b2106	rcnA	-	Strong
b2105	RcnR	rcnR	b2107	rcnB	-	Strong
b0413	NrdR	nrdR	b2234	nrdA	-	Confirmed
b0413	NrdR	nrdR	b2235	nrdB	-	Confirmed
b0413	NrdR	nrdR	b4238	nrdD	-	Strong
b0413	NrdR	nrdR	b2236	yfaE	-	Confirmed
b0413	NrdR	nrdR	b2676	nrdF	-	Strong
b0413	NrdR	nrdR	b2675	nrdE	-	Strong
b0413	NrdR	nrdR	b2673	nrdH	-	Strong
b0413	NrdR	nrdR	b2674	nrdI	-	Strong
b0413	NrdR	nrdR	b4237	nrdG	-	Strong
b1608	RstA	rstA	b1224	narG	+	Weak
b1608	RstA	rstA	b1225	narH	+	Weak
b1608	RstA	rstA	b1227	narI	+	Weak
b1608	RstA	rstA	b1226	narJ	+	Weak
b1608	RstA	rstA	b0929	ompF	-	Weak
b1608	RstA	rstA	b1037	csgG	-	Strong
b1608	RstA	rstA	b1038	csgF	-	Strong
b1608	RstA	rstA	b1039	csgE	-	Strong
b1608	RstA	rstA	b1040	csgD	-	Strong
b1608	RstA	rstA	b1597	asr	+	Strong
b1013	RutR	rutR	b0032	carA	+	Confirmed
b1013	RutR	rutR	b0033	carB	+	Confirmed
b1013	RutR	rutR	b0592	fepB	-	Strong
b1013	RutR	rutR	b3515	gadW	-	Strong
b1013	RutR	rutR	b3516	gadX	-	Strong
b1013	RutR	rutR	b1013	rutR	-	Confirmed
b1013	RutR	rutR	b1006	rutG	-	Confirmed
b1013	RutR	rutR	b1007	rutF	-	Confirmed
b1013	RutR	rutR	b1008	rutE	-	Confirmed
b1013	RutR	rutR	b1009	rutD	-	Confirmed
b1013	RutR	rutR	b1010	rutC	-	Confirmed
b1013	RutR	rutR	b1011	rutB	-	Confirmed
b1013	RutR	rutR	b1012	rutA	-	Confirmed
b1013	RutR	rutR	b1285	pdeR	-	Weak
b1013	RutR	rutR	b1649	nemR	-	Strong
b1013	RutR	rutR	b1650	nemA	-	Strong
b1013	RutR	rutR	b1651	gloA	-	Strong
b0620	DpiA	dpiA	b0564	appY	-	Weak
b0620	DpiA	dpiA	b3236	mdh	+	Strong
b0620	DpiA	dpiA	b3093	exuT	+	Strong
b0620	DpiA	dpiA	b0613	citG	+	Confirmed
b0620	DpiA	dpiA	b0614	citX	+	Confirmed
b0620	DpiA	dpiA	b0615	citF	+	Confirmed
b0620	DpiA	dpiA	b0616	citE	+	Confirmed
b0620	DpiA	dpiA	b0617	citD	+	Confirmed
b0620	DpiA	dpiA	b0618	citC	+	Confirmed
b0620	DpiA	dpiA	b0619	dpiB	+	Confirmed
b0620	DpiA	dpiA	b0620	dpiA	+	Confirmed
b2669	StpA	stpA	b3721	bglB	-	Weak
b2669	StpA	stpA	b3722	bglF	-	Weak
b2669	StpA	stpA	b3723	bglG	-	Weak
b2669	StpA	stpA	b0076	leuO	-	Weak
b2669	StpA	stpA	b4034	malE	+	Weak
b2669	StpA	stpA	b4033	malF	+	Weak
b2669	StpA	stpA	b4032	malG	+	Weak
b2669	StpA	stpA	b2912	fau	-	Strong
b2669	StpA	stpA	b2669	stpA	-	Weak
b2669	StpA	stpA	b2754	cas2	+	Confirmed
b2669	StpA	stpA	b2911	ssrS	-	Strong
b2669	StpA	stpA	b2755	cas1	+	Confirmed
b2669	StpA	stpA	b2756	casE	+	Confirmed
b2669	StpA	stpA	b2757	casD	+	Confirmed
b2669	StpA	stpA	b2758	casC	+	Confirmed
b2669	StpA	stpA	b2759	casB	+	Confirmed
b2669	StpA	stpA	b2760	casA	+	Confirmed
b2669	StpA	stpA	b4807	malH	+	Weak
b4398	CreB	creB	b2296	ackA	+	Weak
b4398	CreB	creB	b4400	creD	+	Strong
b4398	CreB	creB	b4034	malE	-	Weak
b4398	CreB	creB	b4033	malF	-	Weak
b4398	CreB	creB	b4032	malG	-	Weak
b4398	CreB	creB	b3030	parE	+	Weak
b4398	CreB	creB	b3652	recG	+	Weak
b4398	CreB	creB	b3690	cbrA	+	Weak
b4398	CreB	creB	b3716	cbrB	+	Weak
b4398	CreB	creB	b2464	talA	+	Weak
b4398	CreB	creB	b3034	nudF	+	Weak
b4398	CreB	creB	b2297	pta	+	Weak
b4398	CreB	creB	b3031	yqiA	+	Weak
b4398	CreB	creB	b3032	cpdA	+	Weak
b4398	CreB	creB	b3033	yqiB	+	Weak
b4398	CreB	creB	b4807	malH	-	Weak
b3264	EnvR	envR	b0463	acrA	-	Strong
b3264	EnvR	envR	b0462	acrB	-	Strong
b1649	NemR	nemR	b1649	nemR	-	Strong
b1649	NemR	nemR	b1650	nemA	-	Strong
b1649	NemR	nemR	b1651	gloA	-	Strong
b2427	MurR	murR	b2427	murR	+	Weak
b2427	MurR	murR	b2427	murR	-	Weak
b2427	MurR	murR	b2428	murQ	-	Confirmed
b2427	MurR	murR	b2429	murP	-	Confirmed
b1564	RelB	relB	b1564	relB	-	Confirmed
b1564	RelB	relB	b1562	hokD	-	Confirmed
b1564	RelB	relB	b1563	relE	-	Confirmed
b1162	BluR	bluR	b1164	ycgZ	-	Confirmed
b1162	BluR	bluR	b1165	ymgA	-	Confirmed
b1162	BluR	bluR	b1166	ariR	-	Confirmed
b1162	BluR	bluR	b1167	ymgC	-	Confirmed
b1450	McbR	mcbR	b1257	yciE	+	Strong
b1450	McbR	mcbR	b1258	yciF	+	Strong
b1450	McbR	mcbR	b1259	yciG	+	Strong
b1450	McbR	mcbR	b3995	rsd	+	Strong
b1450	McbR	mcbR	b0953	rmf	+	Strong
b1450	McbR	mcbR	b0806	mcbA	-	Strong
b3023	YgiV	ygiV	b1450	mcbR	-	Strong
b3060	Dan	ttdR	b3061	ttdA	+	Confirmed
b3060	Dan	ttdR	b3062	ttdB	+	Confirmed
b3060	Dan	ttdR	b3063	ttdT	+	Confirmed
b3060	Dan	ttdR	b3060	ttdR	+	Strong
b3021	MqsA	mqsA	b2741	rpoS	-	Confirmed
b3021	MqsA	mqsA	b0880	cspD	-	Strong
b3021	MqsA	mqsA	b1037	csgG	-	Strong
b3021	MqsA	mqsA	b1038	csgF	-	Strong
b3021	MqsA	mqsA	b1039	csgE	-	Strong
b3021	MqsA	mqsA	b1040	csgD	-	Strong
b3021	MqsA	mqsA	b3021	mqsA	-	Confirmed
b3021	MqsA	mqsA	b3022	mqsR	-	Confirmed
b2554	GlrR	glrR	b2573	rpoE	+	Strong
b2554	GlrR	glrR	b2572	rseA	+	Strong
b2554	GlrR	glrR	b4441	glmY	+	Confirmed
b2554	GlrR	glrR	b2570	rseC	+	Strong
b2554	GlrR	glrR	b2571	rseB	+	Strong
b2554	GlrR	glrR	b4725	rseD	+	Strong
b3010	YqhC	yqhC	b3011	yqhD	+	Confirmed
b3010	YqhC	yqhC	b3012	dkgA	+	Confirmed
b2127	MlrA	mlrA	b4133	cadC	+	Strong
b2127	MlrA	mlrA	b3184	yhbE	+	Strong
b2127	MlrA	mlrA	b3186	rplU	+	Strong
b2127	MlrA	mlrA	b3185	rpmA	+	Strong
b2127	MlrA	mlrA	b1037	csgG	+	Strong
b2127	MlrA	mlrA	b1038	csgF	+	Strong
b2127	MlrA	mlrA	b1039	csgE	+	Strong
b2127	MlrA	mlrA	b1040	csgD	+	Strong
b2127	MlrA	mlrA	b3183	obgE	+	Strong
b2127	MlrA	mlrA	b3190	ibaG	+	Strong
b4187	AidB	aidB	b4187	aidB	-	Strong
b3071	NfeR	nfeR	b3070	nfeF	-	Confirmed
b3071	NfeR	nfeR	b3071	nfeR	-	Confirmed
b2017	YefM	yefM	b2017	yefM	-	Confirmed
b2017	YefM	yefM	b4539	yoeB	-	Confirmed
b2783	MazE	mazE	b2783	mazE	-	Strong
b2783	MazE	mazE	b2781	mazG	-	Strong
b2783	MazE	mazE	b2782	mazF	-	Strong
b1111	ComR	comR	b1112	bhsA	-	Strong
b4327	HypT	hypT	b0733	cydA	+	Strong
b4327	HypT	hypT	b0734	cydB	+	Strong
b4327	HypT	hypT	b2762	cysH	+	Weak
b4327	HypT	hypT	b4291	fecA	-	Weak
b4327	HypT	hypT	b4290	fecB	-	Weak
b4327	HypT	hypT	b4289	fecC	-	Weak
b4327	HypT	hypT	b4288	fecD	-	Weak
b4327	HypT	hypT	b4287	fecE	-	Weak
b4327	HypT	hypT	b3939	metB	+	Weak
b4327	HypT	hypT	b3940	metL	+	Weak
b4327	HypT	hypT	b0197	metQ	+	Strong
b4327	HypT	hypT	b0199	metN	+	Strong
b4327	HypT	hypT	b0198	metI	+	Strong
b0294	MatA	matA	b1891	flhC	-	Strong
b0294	MatA	matA	b1892	flhD	-	Strong
b0294	MatA	matA	b1923	fliC	-	Strong
b0294	MatA	matA	b1922	fliA	-	Strong
b0294	MatA	matA	b1921	fliZ	-	Strong
b0294	MatA	matA	b0293	ecpA	+	Strong
b0294	MatA	matA	b0294	matA	+	Strong
b0294	MatA	matA	b1920	tcyJ	-	Strong
b0294	MatA	matA	b4827	fliX	-	Strong
b1921	FliZ	fliZ	b1891	flhC	-	Strong
b1921	FliZ	fliZ	b1892	flhD	-	Strong
b1921	FliZ	fliZ	b4376	osmY	-	Strong
b1921	FliZ	fliZ	b3510	hdeA	-	Strong
b1921	FliZ	fliZ	b3509	hdeB	-	Strong
b1921	FliZ	fliZ	b3508	yhiD	-	Strong
b1921	FliZ	fliZ	b1042	csgA	-	Weak
b1921	FliZ	fliZ	b1493	gadB	-	Strong
b1921	FliZ	fliZ	b3512	gadE	-	Confirmed
b1921	FliZ	fliZ	b4045	yjbJ	-	Strong
b1921	FliZ	fliZ	b2127	mlrA	-	Confirmed
b1921	FliZ	fliZ	b3513	mdtE	-	Confirmed
b1921	FliZ	fliZ	b3514	mdtF	-	Confirmed
b1921	FliZ	fliZ	b1037	csgG	-	Strong
b1921	FliZ	fliZ	b1038	csgF	-	Strong
b1921	FliZ	fliZ	b1039	csgE	-	Strong
b1921	FliZ	fliZ	b1040	csgD	-	Strong
b1921	FliZ	fliZ	b1041	csgB	-	Weak
b1921	FliZ	fliZ	b1043	csgC	-	Weak
b1921	FliZ	fliZ	b1285	pdeR	-	Confirmed
b1921	FliZ	fliZ	b1492	gadC	-	Strong
b1921	FliZ	fliZ	b4718	gadF	-	Confirmed
b2125	BtsR	btsR	b0114	aceE	-	Strong
b2125	BtsR	btsR	b0115	aceF	-	Strong
b2125	BtsR	btsR	b0116	lpd	-	Strong
b2125	BtsR	btsR	b3236	mdh	-	Strong
b2125	BtsR	btsR	b0113	pdhR	-	Strong
b2125	BtsR	btsR	b1042	csgA	-	Strong
b2125	BtsR	btsR	b1823	cspC	-	Strong
b2125	BtsR	btsR	b1037	csgG	-	Strong
b2125	BtsR	btsR	b1038	csgF	-	Strong
b2125	BtsR	btsR	b1039	csgE	-	Strong
b2125	BtsR	btsR	b1040	csgD	-	Strong
b2125	BtsR	btsR	b1041	csgB	-	Strong
b2125	BtsR	btsR	b1043	csgC	-	Strong
b2125	BtsR	btsR	b1824	yobF	-	Strong
b2125	BtsR	btsR	b4354	btsT	+	Confirmed
b4113	BasR	basR	b4042	dgkA	+	Confirmed
b4113	BasR	basR	b4312	fimB	+	Strong
b4113	BasR	basR	b0460	hha	+	Strong
b4113	BasR	basR	b1014	putA	-	Strong
b4113	BasR	basR	b3615	waaH	+	Weak
b4113	BasR	basR	b4114	eptA	+	Confirmed
b4113	BasR	basR	b0461	tomB	+	Strong
b4113	BasR	basR	b3026	qseC	+	Strong
b4113	BasR	basR	b1037	csgG	+	Strong
b4113	BasR	basR	b1038	csgF	+	Strong
b4113	BasR	basR	b1039	csgE	+	Strong
b4113	BasR	basR	b1040	csgD	+	Strong
b4113	BasR	basR	b1552	cspI	+	Strong
b4113	BasR	basR	b2253	arnB	+	Confirmed
b4113	BasR	basR	b2254	arnC	+	Confirmed
b4113	BasR	basR	b2255	arnA	+	Confirmed
b4113	BasR	basR	b2256	arnD	+	Confirmed
b4113	BasR	basR	b2257	arnT	+	Confirmed
b4113	BasR	basR	b2258	arnF	+	Confirmed
b4113	BasR	basR	b3025	qseB	+	Strong
b4113	BasR	basR	b3207	yrbL	-	Confirmed
b4113	BasR	basR	b4544	arnE	+	Confirmed
b0846	RcdA	rcdA	b0958	sulA	-	Strong
b0846	RcdA	rcdA	b1536	ydeI	+	Strong
b0846	RcdA	rcdA	b3995	rsd	+	Strong
b0846	RcdA	rcdA	b0953	rmf	+	Strong
b0846	RcdA	rcdA	b0277	yagK	-	Strong
b0846	RcdA	rcdA	b0844	ybjI	-	Confirmed
b0846	RcdA	rcdA	b0845	ybjJ	-	Confirmed
b0846	RcdA	rcdA	b0846	rcdA	+	Confirmed
b0846	RcdA	rcdA	b1037	csgG	+	Strong
b0846	RcdA	rcdA	b1038	csgF	+	Strong
b0846	RcdA	rcdA	b1039	csgE	+	Strong
b0846	RcdA	rcdA	b1040	csgD	+	Strong
b0846	RcdA	rcdA	b1163	bluF	+	Confirmed
b0846	RcdA	rcdA	b1597	asr	+	Strong
b1540	RspR	rspR	b1580	rspB	-	Strong
b1540	RspR	rspR	b1581	rspA	-	Strong
b2381	PyrR	pyrR	b3547	yhjX	+	Confirmed
b1328	PgrR	pgrR	b1323	tyrR	-	Strong
b1328	PgrR	pgrR	b1322	ycjF	-	Strong
b1328	PgrR	pgrR	b1321	ycjX	-	Strong
b1328	PgrR	pgrR	b1325	ycjG	-	Strong
b1328	PgrR	pgrR	b1326	mpaA	-	Strong
b1328	PgrR	pgrR	b1327	ycjY	-	Strong
b1328	PgrR	pgrR	b1329	mppA	-	Strong
b1328	PgrR	pgrR	b4525	ymjC	-	Strong
b1328	PgrR	pgrR	b4673	ymjD	-	Strong
b1299	PuuR	puuR	b1300	puuC	-	Confirmed
b1299	PuuR	puuR	b1301	puuB	-	Confirmed
b1299	PuuR	puuR	b1299	puuR	-	Confirmed
b1299	PuuR	puuR	b1296	puuP	-	Confirmed
b1299	PuuR	puuR	b1297	puuA	-	Confirmed
b1299	PuuR	puuR	b1298	puuD	-	Confirmed
b1299	PuuR	puuR	b1302	puuE	-	Confirmed
b1299	PuuR	puuR	b4742	ymjE	-	Confirmed
b0305	RclR	rclR	b0301	rclC	+	Strong
b0305	RclR	rclR	b0303	rclB	+	Strong
b0305	RclR	rclR	b0304	rclA	+	Strong
b0081	MraZ	mraZ	b0092	ddlB	-	Confirmed
b0081	MraZ	mraZ	b0096	lpxC	-	Confirmed
b0081	MraZ	mraZ	b0094	ftsA	-	Confirmed
b0081	MraZ	mraZ	b0084	ftsI	-	Confirmed
b0081	MraZ	mraZ	b0093	ftsQ	-	Confirmed
b0081	MraZ	mraZ	b0089	ftsW	-	Confirmed
b0081	MraZ	mraZ	b0095	ftsZ	-	Confirmed
b0081	MraZ	mraZ	b0087	mraY	-	Confirmed
b0081	MraZ	mraZ	b0091	murC	-	Confirmed
b0081	MraZ	mraZ	b0088	murD	-	Confirmed
b0081	MraZ	mraZ	b0085	murE	-	Confirmed
b0081	MraZ	mraZ	b0086	murF	-	Confirmed
b0081	MraZ	mraZ	b0090	murG	-	Confirmed
b0081	MraZ	mraZ	b0081	mraZ	-	Confirmed
b0081	MraZ	mraZ	b0082	rsmH	-	Confirmed
b0081	MraZ	mraZ	b0083	ftsL	-	Confirmed
b0081	MraZ	mraZ	b3742	mioC	-	Strong
b1434	SutR	sutR	b3607	cysE	-	Strong
b1434	SutR	sutR	b1922	fliA	-	Strong
b1434	SutR	sutR	b1921	fliZ	-	Strong
b1434	SutR	sutR	b1433	ydcO	-	Confirmed
b1434	SutR	sutR	b1434	sutR	+	Confirmed
b1434	SutR	sutR	b1434	sutR	-	Strong
b1434	SutR	sutR	b1920	tcyJ	-	Strong
b1969	HprR	hprR	b0432	cyoA	-	Weak
b1969	HprR	hprR	b0431	cyoB	-	Weak
b1969	HprR	hprR	b0430	cyoC	-	Weak
b1969	HprR	hprR	b0429	cyoD	-	Weak
b1969	HprR	hprR	b0428	cyoE	-	Weak
b1969	HprR	hprR	b0575	cusA	+	Strong
b1969	HprR	hprR	b0570	cusS	+	Strong
b1969	HprR	hprR	b0571	cusR	+	Strong
b1969	HprR	hprR	b0572	cusC	+	Strong
b1969	HprR	hprR	b0573	cusF	+	Strong
b1969	HprR	hprR	b0574	cusB	+	Strong
b1969	HprR	hprR	b1970	hiuH	+	Confirmed
b1790	NimR	nimR	b1790	nimR	-	Confirmed
b1790	NimR	nimR	b1791	nimT	-	Confirmed
b1853	YebK	yebK	b1853	yebK	-	Strong
b4365	YjjQ	yjjQ	b1891	flhC	-	Strong
b4365	YjjQ	yjjQ	b1892	flhD	-	Strong
b4365	YjjQ	yjjQ	b2215	ompC	-	Weak
b4365	YjjQ	yjjQ	b2605	yfiB	-	Weak
b4365	YjjQ	yjjQ	b2604	dgcN	-	Weak
b4365	YjjQ	yjjQ	b0786	ybhL	-	Weak
b4365	YjjQ	yjjQ	b0987	gfcA	-	Strong
b4365	YjjQ	yjjQ	b2603	yfiR	-	Weak
b4365	YjjQ	yjjQ	b4522	ymiA	-	Weak
b4365	YjjQ	yjjQ	b4523	yciX	-	Weak
b1914	UvrY	uvrY	b3666	uhpT	+	Strong
b1914	UvrY	uvrY	b2687	luxS	+	Strong
b1914	UvrY	uvrY	b4408	csrB	+	Strong
b1914	UvrY	uvrY	b4457	csrC	+	Strong
b1914	UvrY	uvrY	b1501	ydeP	+	Strong
b0796	CecR	cecR	b0797	rhlE	+	Confirmed
b0796	CecR	cecR	b0796	cecR	-	Confirmed
b0796	CecR	cecR	b0792	ybhR	-	Confirmed
b0796	CecR	cecR	b0793	ybhS	-	Confirmed
b0796	CecR	cecR	b0794	ybhF	-	Confirmed
b0796	CecR	cecR	b0795	ybhG	-	Confirmed
b0447	DecR	decR	b3110	cyuP	+	Strong
b0447	DecR	decR	b3108	cyuA	+	Strong
b3082	HigA	higA	b3082	higA	-	Strong
b3082	HigA	higA	b3083	higB	-	Strong
b0315	PdeL	pdeL	b3784	rfe	-	Strong
b0315	PdeL	pdeL	b0315	pdeL	+	Confirmed
b0315	PdeL	pdeL	b1938	fliF	-	Strong
b0315	PdeL	pdeL	b1939	fliG	-	Strong
b0315	PdeL	pdeL	b1940	fliH	-	Strong
b0315	PdeL	pdeL	b1941	fliI	-	Strong
b0315	PdeL	pdeL	b1942	fliJ	-	Strong
b0315	PdeL	pdeL	b1943	fliK	-	Strong
b0315	PdeL	pdeL	b2973	yghJ	+	Strong
b3105	YhaJ	yhaJ	b3039	ygiD	+	Strong
b3105	YhaJ	yhaJ	b0802	ybiJ	+	Strong
b3105	YhaJ	yhaJ	b1060	bssS	+	Strong
b3105	YhaJ	yhaJ	b3101	yqjF	+	Strong
b3105	YhaJ	yhaJ	b3105	yhaJ	+	Weak
b3105	YhaJ	yhaJ	b3106	yhaK	+	Strong
b3105	YhaJ	yhaJ	b3107	yhaL	+	Strong
b3105	YhaJ	yhaJ	b3439	yhhW	+	Strong
b1712	IHF	ihfA,ihfB	b4015	aceA	+	Strong
b0912	IHF	ihfA,ihfB	b4015	aceA	+	Strong
b1712	IHF	ihfA,ihfB	b4014	aceB	+	Strong
b0912	IHF	ihfA,ihfB	b4014	aceB	+	Strong
b1712	IHF	ihfA,ihfB	b4016	aceK	+	Strong
b0912	IHF	ihfA,ihfB	b4016	aceK	+	Strong
b1712	IHF	ihfA,ihfB	b1739	osmE	-	Weak
b0912	IHF	ihfA,ihfB	b1739	osmE	-	Weak
b1712	IHF	ihfA,ihfB	b0032	carA	+	Confirmed
b0912	IHF	ihfA,ihfB	b0032	carA	+	Confirmed
b1712	IHF	ihfA,ihfB	b0032	carA	-	Confirmed
b0912	IHF	ihfA,ihfB	b0032	carA	-	Confirmed
b1712	IHF	ihfA,ihfB	b0033	carB	+	Confirmed
b0912	IHF	ihfA,ihfB	b0033	carB	+	Confirmed
b1712	IHF	ihfA,ihfB	b0033	carB	-	Confirmed
b0912	IHF	ihfA,ihfB	b0033	carB	-	Confirmed
b1712	IHF	ihfA,ihfB	b3368	cysG	+	Strong
b0912	IHF	ihfA,ihfB	b3368	cysG	+	Strong
b1712	IHF	ihfA,ihfB	b3368	cysG	-	Strong
b0912	IHF	ihfA,ihfB	b3368	cysG	-	Strong
b1712	IHF	ihfA,ihfB	b2762	cysH	+	Strong
b0912	IHF	ihfA,ihfB	b2762	cysH	+	Strong
b1712	IHF	ihfA,ihfB	b2763	cysI	+	Strong
b0912	IHF	ihfA,ihfB	b2763	cysI	+	Strong
b1712	IHF	ihfA,ihfB	b2764	cysJ	+	Strong
b0912	IHF	ihfA,ihfB	b2764	cysJ	+	Strong
b1712	IHF	ihfA,ihfB	b0894	dmsA	-	Strong
b0912	IHF	ihfA,ihfB	b0894	dmsA	-	Strong
b1712	IHF	ihfA,ihfB	b0895	dmsB	-	Strong
b0912	IHF	ihfA,ihfB	b0895	dmsB	-	Strong
b1712	IHF	ihfA,ihfB	b0896	dmsC	-	Strong
b0912	IHF	ihfA,ihfB	b0896	dmsC	-	Strong
b1712	IHF	ihfA,ihfB	b3544	dppA	+	Weak
b0912	IHF	ihfA,ihfB	b3544	dppA	+	Weak
b1712	IHF	ihfA,ihfB	b3404	envZ	-	Confirmed
b0912	IHF	ihfA,ihfB	b3404	envZ	-	Confirmed
b1712	IHF	ihfA,ihfB	b2731	fhlA	+	Strong
b0912	IHF	ihfA,ihfB	b2731	fhlA	+	Strong
b1712	IHF	ihfA,ihfB	b4314	fimA	+	Weak
b0912	IHF	ihfA,ihfB	b4314	fimA	+	Weak
b1712	IHF	ihfA,ihfB	b4312	fimB	+	Confirmed
b0912	IHF	ihfA,ihfB	b4312	fimB	+	Confirmed
b1712	IHF	ihfA,ihfB	b4316	fimC	+	Weak
b0912	IHF	ihfA,ihfB	b4316	fimC	+	Weak
b1712	IHF	ihfA,ihfB	b4317	fimD	+	Weak
b0912	IHF	ihfA,ihfB	b4317	fimD	+	Weak
b1712	IHF	ihfA,ihfB	b4318	fimF	+	Weak
b0912	IHF	ihfA,ihfB	b4318	fimF	+	Weak
b1712	IHF	ihfA,ihfB	b4319	fimG	+	Weak
b0912	IHF	ihfA,ihfB	b4319	fimG	+	Weak
b1712	IHF	ihfA,ihfB	b4320	fimH	+	Weak
b0912	IHF	ihfA,ihfB	b4320	fimH	+	Weak
b1712	IHF	ihfA,ihfB	b3261	fis	+	Confirmed
b0912	IHF	ihfA,ihfB	b3261	fis	+	Confirmed
b1712	IHF	ihfA,ihfB	b1891	flhC	-	Weak
b0912	IHF	ihfA,ihfB	b1891	flhC	-	Weak
b1712	IHF	ihfA,ihfB	b1892	flhD	-	Weak
b0912	IHF	ihfA,ihfB	b1892	flhD	-	Weak
b1712	IHF	ihfA,ihfB	b1334	fnr	+	Confirmed
b0912	IHF	ihfA,ihfB	b1334	fnr	+	Confirmed
b1712	IHF	ihfA,ihfB	b0048	folA	+	Weak
b0912	IHF	ihfA,ihfB	b0048	folA	+	Weak
b1712	IHF	ihfA,ihfB	b0124	gcd	+	Strong
b0912	IHF	ihfA,ihfB	b0124	gcd	+	Strong
b1712	IHF	ihfA,ihfB	b0811	glnH	+	Confirmed
b0912	IHF	ihfA,ihfB	b0811	glnH	+	Confirmed
b1712	IHF	ihfA,ihfB	b0810	glnP	+	Confirmed
b0912	IHF	ihfA,ihfB	b0810	glnP	+	Confirmed
b1712	IHF	ihfA,ihfB	b0809	glnQ	+	Confirmed
